Id_Transaksi,Nama_Pembeli,Id_Kategori,Kategori,Sub _Kategori,Id_Alamat,Kota,Tanggal_Transaksi,Wilayah,Sales,Discount,Profit,Negara
OD9136,Vince,9136,Oil & Masala,Spices,9136,Salem,8/11/2017,Central,631,0.25,164.06,Tamil Nadu
OD9137,Hafiz,9137,Food Grains,Atta & Flour,9137,Bodi,7/28/2017,Central,1319,0.33,290.18,Tamil Nadu
OD9138,Surya,9138,"Eggs, Meat & Fish",Eggs,9138,Namakkal,10/15/2017,Central,2000,0.16,380,Tamil Nadu
OD9139,Hussain,9139,Food Grains,Dals & Pulses,9139,Perambalur,5/30/2017,Central,1134,0.23,192.78,Tamil Nadu
OD9140,Harish,9140,Snacks,Noodles,9140,Namakkal,2/22/2017,Central,1587,0.1,174.57,Tamil Nadu
OD9141,Verma,9141,Food Grains,Atta & Flour,9141,Dharmapuri,8/8/2015,Central,737,0.2,331.65,Tamil Nadu
OD9142,Hafiz,9142,"Eggs, Meat & Fish",Mutton,9142,Karur,10/15/2016,Central,1505,0.35,316.05,Tamil Nadu
OD9143,Akash,9143,Snacks,Cookies,9143,Ramanadhapuram,7/25/2017,Central,1544,0.31,216.16,Tamil Nadu
OD9144,Jonas,9144,Snacks,Noodles,9144,Virudhunagar,7/16/2018,Central,1860,0.11,837,Tamil Nadu
OD9145,Vince,9145,"Eggs, Meat & Fish",Eggs,9145,Kanyakumari,5/11/2018,Central,2065,0.15,206.5,Tamil Nadu
OD9146,Mathew,9146,Snacks,Chocolates,9146,Theni,10/31/2018,Central,585,0.35,257.4,Tamil Nadu
OD9147,Komal,9147,Fruits & Veggies,Fresh Vegetables,9147,Virudhunagar,11/18/2017,Central,1014,0.13,375.18,Tamil Nadu
OD9148,Yusuf,9148,Bakery,Biscuits,9148,Krishnagiri,11/12/2018,Central,2254,0.35,495.88,Tamil Nadu
OD9149,Sudeep,9149,Fruits & Veggies,Fresh Fruits,9149,Trichy,9/25/2015,Central,2049,0.11,860.58,Tamil Nadu
OD9150,Shree,9150,"Eggs, Meat & Fish",Chicken,9150,Viluppuram,7/12/2015,Central,2244,0.15,852.72,Tamil Nadu
OD9151,Esther,9151,Bakery,Cakes,9151,Namakkal,11/4/2018,Central,1194,0.29,202.98,Tamil Nadu
OD9152,Peer,9152,Bakery,Breads & Buns,9152,Dindigul,11/23/2015,Central,706,0.34,35.3,Tamil Nadu
OD9153,Verma,9153,Fruits & Veggies,Fresh Vegetables,9153,Virudhunagar,11/18/2017,Central,1351,0.15,81.06,Tamil Nadu
OD9154,Krithika,9154,Beverages,Soft Drinks,9154,Coimbatore,4/18/2017,Central,1386,0.27,304.92,Tamil Nadu
OD9155,Shah,9155,Bakery,Biscuits,9155,Viluppuram,5/11/2018,Central,889,0.12,302.26,Tamil Nadu
OD9156,Surya,9156,Fruits & Veggies,Fresh Fruits,9156,Coimbatore,10/12/2018,Central,1619,0.12,679.98,Tamil Nadu
OD9157,Krithika,9157,"Eggs, Meat & Fish",Chicken,9157,Dindigul,4/25/2015,Central,2145,0.35,514.8,Tamil Nadu
OD9158,Sheeba,9158,Beverages,Soft Drinks,9158,Tirunelveli,11/18/2017,Central,510,0.31,117.3,Tamil Nadu
OD9159,Mathew,9159,Oil & Masala,Edible Oil & Ghee,9159,Coimbatore,4/22/2017,Central,1843,0.32,737.2,Tamil Nadu
OD9160,Vidya,9160,Oil & Masala,Spices,9160,Dharmapuri,5/11/2018,Central,1159,0.2,278.16,Tamil Nadu
OD9161,Vidya,9161,"Eggs, Meat & Fish",Chicken,9161,Pudukottai,10/26/2018,Central,1698,0.21,118.86,Tamil Nadu
OD9162,Kumar,9162,Oil & Masala,Edible Oil & Ghee,9162,Karur,8/17/2018,Central,1160,0.31,162.4,Tamil Nadu
OD9163,Arutra,9163,Bakery,Cakes,9163,Tenkasi,5/6/2018,Central,1951,0.15,370.69,Tamil Nadu
OD9164,Yadav,9164,"Eggs, Meat & Fish",Fish,9164,Bodi,4/25/2015,Central,1881,0.16,583.11,Tamil Nadu
OD9165,Anu,9165,"Eggs, Meat & Fish",Eggs,9165,Karur,8/17/2018,Central,508,0.1,71.12,Tamil Nadu
OD9166,Verma,9166,Beverages,Soft Drinks,9166,Bodi,3/8/2017,Central,1960,0.29,725.2,Tamil Nadu
OD9167,Harish,9167,Food Grains,Organic Staples,9167,Ramanadhapuram,2/23/2015,Central,2085,0.16,938.25,Tamil Nadu
OD9168,Yusuf,9168,Bakery,Biscuits,9168,Dindigul,5/11/2015,Central,653,0.31,143.66,Tamil Nadu
OD9169,Yadav,9169,Snacks,Chocolates,9169,Cumbum,3/1/2015,Central,1822,0.14,255.08,Tamil Nadu
OD9170,Amrish,9170,Beverages,Soft Drinks,9170,Virudhunagar,3/17/2018,Central,780,0.22,171.6,Tamil Nadu
OD9171,Arutra,9171,Snacks,Chocolates,9171,Madurai,7/12/2015,Central,2113,0.28,253.56,Tamil Nadu
OD9172,Ravi,9172,Fruits & Veggies,Fresh Vegetables,9172,Viluppuram,12/27/2016,Central,2391,0.19,358.65,Tamil Nadu
OD9173,Mathew,9173,Oil & Masala,Masalas,9173,Theni,4/18/2017,Central,2330,0.26,186.4,Tamil Nadu
OD9174,Amrish,9174,"Eggs, Meat & Fish",Mutton,9174,Ramanadhapuram,11/12/2018,Central,2497,0.3,399.52,Tamil Nadu
OD9175,Akash,9175,Fruits & Veggies,Fresh Fruits,9175,Trichy,7/20/2015,Central,876,0.3,254.04,Tamil Nadu
OD9176,Komal,9176,Beverages,Health Drinks,9176,Pudukottai,8/31/2016,Central,865,0.21,328.7,Tamil Nadu
OD9177,Surya,9177,Fruits & Veggies,Fresh Vegetables,9177,Kanyakumari,4/15/2018,Central,1583,0.1,158.3,Tamil Nadu
OD9178,Sharon,9178,Bakery,Cakes,9178,Dharmapuri,4/16/2018,Central,585,0.28,87.75,Tamil Nadu
OD9179,Harish,9179,"Eggs, Meat & Fish",Mutton,9179,Trichy,6/19/2016,Central,2394,0.21,742.14,Tamil Nadu
OD9180,Arvind,9180,Fruits & Veggies,Organic Fruits,9180,Tenkasi,10/8/2017,Central,1044,0.3,271.44,Tamil Nadu
OD9181,Kumar,9181,Bakery,Cakes,9181,Coimbatore,7/10/2018,Central,2246,0.1,157.22,Tamil Nadu
OD9182,James,9182,Fruits & Veggies,Organic Fruits,9182,Theni,7/12/2015,Central,2156,0.33,668.36,Tamil Nadu
OD9183,Anu,9183,Oil & Masala,Edible Oil & Ghee,9183,Coimbatore,9/25/2015,Central,1028,0.34,51.4,Tamil Nadu
OD9184,Muneer,9184,"Eggs, Meat & Fish",Mutton,9184,Salem,8/23/2017,Central,1434,0.18,143.4,Tamil Nadu
OD9185,Veronica,9185,"Eggs, Meat & Fish",Chicken,9185,Coimbatore,9/5/2017,Central,618,0.12,185.4,Tamil Nadu
OD9186,Peer,9186,Fruits & Veggies,Organic Fruits,9186,Trichy,9/7/2018,Central,1749,0.32,542.19,Tamil Nadu
OD9187,Vidya,9187,Bakery,Biscuits,9187,Ooty,9/5/2016,Central,1344,0.34,147.84,Tamil Nadu
OD9188,Roshan,9188,Beverages,Health Drinks,9188,Trichy,6/6/2015,Central,908,0.31,108.96,Tamil Nadu
OD9189,Esther,9189,Oil & Masala,Masalas,9189,Dharmapuri,10/14/2018,Central,2352,0.19,964.32,Tamil Nadu
OD9190,Malik,9190,Bakery,Breads & Buns,9190,Karur,11/13/2017,Central,1710,0.29,444.6,Tamil Nadu
OD9191,Ramesh,9191,Beverages,Soft Drinks,9191,Tenkasi,6/19/2016,Central,679,0.22,95.06,Tamil Nadu
OD9192,Jonas,9192,Bakery,Cakes,9192,Vellore,9/25/2015,Central,1431,0.24,429.3,Tamil Nadu
OD9193,Alan,9193,"Eggs, Meat & Fish",Chicken,9193,Coimbatore,9/5/2017,Central,2303,0.17,276.36,Tamil Nadu
OD9194,Surya,9194,Bakery,Breads & Buns,9194,Namakkal,9/10/2018,Central,1845,0.24,424.35,Tamil Nadu
OD9195,Suresh,9195,Fruits & Veggies,Organic Fruits,9195,Dharmapuri,6/19/2018,Central,1032,0.15,258,Tamil Nadu
OD9196,Muneer,9196,Food Grains,Rice,9196,Salem,2/23/2015,Central,1120,0.35,369.6,Tamil Nadu
OD9197,Harish,9197,Snacks,Noodles,9197,Cumbum,9/5/2016,Central,921,0.33,368.4,Tamil Nadu
OD9198,Ridhesh,9198,Oil & Masala,Edible Oil & Ghee,9198,Dharmapuri,7/30/2017,Central,1547,0.19,603.33,Tamil Nadu
OD9199,Roshan,9199,"Eggs, Meat & Fish",Chicken,9199,Krishnagiri,4/11/2018,Central,1785,0.27,124.95,Tamil Nadu
OD9200,Kumar,9200,Food Grains,Organic Staples,9200,Namakkal,8/17/2018,Central,736,0.34,316.48,Tamil Nadu
OD9201,Ridhesh,9201,Bakery,Cakes,9201,Chennai,7/23/2017,Central,992,0.26,376.96,Tamil Nadu
OD9202,Mathew,9202,Fruits & Veggies,Organic Vegetables,9202,Pudukottai,10/24/2016,Central,2342,0.31,117.1,Tamil Nadu
OD9203,Kumar,9203,Snacks,Cookies,9203,Perambalur,11/22/2015,Central,666,0.17,146.52,Tamil Nadu
OD9204,Yusuf,9204,Snacks,Chocolates,9204,Virudhunagar,11/12/2018,Central,572,0.26,217.36,Tamil Nadu
OD9205,Rumaiza,9205,Food Grains,Atta & Flour,9205,Karur,9/5/2016,Central,1604,0.13,160.4,Tamil Nadu
OD9206,Kumar,9206,"Eggs, Meat & Fish",Eggs,9206,Kanyakumari,10/18/2016,Central,1002,0.32,370.74,Tamil Nadu
OD9207,Malik,9207,"Eggs, Meat & Fish",Mutton,9207,Coimbatore,3/17/2018,Central,1841,0.12,294.56,Tamil Nadu
OD9208,Ganesh,9208,Food Grains,Atta & Flour,9208,Krishnagiri,7/14/2015,Central,1322,0.28,251.18,Tamil Nadu
OD9209,Peer,9209,Fruits & Veggies,Organic Vegetables,9209,Kanyakumari,4/30/2018,Central,706,0.34,183.56,Tamil Nadu
OD9210,Ramesh,9210,Fruits & Veggies,Fresh Fruits,9210,Chennai,5/11/2015,Central,1519,0.2,227.85,Tamil Nadu
OD9211,Ravi,9211,"Eggs, Meat & Fish",Mutton,9211,Tenkasi,10/14/2018,Central,2220,0.14,999,Tamil Nadu
OD9212,Muneer,9212,Beverages,Soft Drinks,9212,Karur,9/30/2018,Central,1880,0.35,282,Tamil Nadu
OD9213,James,9213,Beverages,Health Drinks,9213,Krishnagiri,3/8/2017,Central,963,0.31,134.82,Tamil Nadu
OD9214,Veronica,9214,Snacks,Cookies,9214,Pudukottai,10/15/2016,Central,1927,0.33,192.7,Tamil Nadu
OD9215,Adavan,9215,Snacks,Chocolates,9215,Bodi,7/14/2015,East,2310,0.26,623.7,Tamil Nadu
OD9216,Jackson,9216,"Eggs, Meat & Fish",Mutton,9216,Tirunelveli,11/28/2018,East,751,0.19,270.36,Tamil Nadu
OD9217,Muneer,9217,Oil & Masala,Edible Oil & Ghee,9217,Kanyakumari,4/24/2016,East,2353,0.14,517.66,Tamil Nadu
OD9218,Arutra,9218,Snacks,Cookies,9218,Trichy,10/4/2017,East,1059,0.1,148.26,Tamil Nadu
OD9219,Komal,9219,Oil & Masala,Masalas,9219,Pudukottai,4/4/2018,East,1153,0.22,115.3,Tamil Nadu
OD9220,Jonas,9220,Snacks,Chocolates,9220,Madurai,7/31/2018,East,1654,0.28,396.96,Tamil Nadu
OD9221,Akash,9221,Oil & Masala,Spices,9221,Tirunelveli,12/10/2017,East,1300,0.29,273,Tamil Nadu
OD9222,Esther,9222,Fruits & Veggies,Fresh Vegetables,9222,Viluppuram,12/14/2018,East,991,0.13,287.39,Tamil Nadu
OD9223,Esther,9223,"Eggs, Meat & Fish",Eggs,9223,Madurai,12/27/2016,East,826,0.13,74.34,Tamil Nadu
OD9224,Hussain,9224,Snacks,Chocolates,9224,Virudhunagar,12/25/2016,East,2189,0.25,240.79,Tamil Nadu
OD9225,Aditi,9225,Fruits & Veggies,Organic Fruits,9225,Perambalur,1/15/2017,East,1032,0.13,278.64,Tamil Nadu
OD9226,Amy,9226,Fruits & Veggies,Fresh Fruits,9226,Chennai,4/4/2016,East,762,0.3,53.34,Tamil Nadu
OD9227,Arutra,9227,Fruits & Veggies,Fresh Vegetables,9227,Trichy,9/8/2015,East,974,0.21,97.4,Tamil Nadu
OD9228,Amy,9228,Oil & Masala,Spices,9228,Ooty,8/11/2016,East,560,0.13,128.8,Tamil Nadu
OD9229,Surya,9229,Food Grains,Atta & Flour,9229,Virudhunagar,6/13/2016,East,2047,0.35,634.57,Tamil Nadu
OD9230,Haseena,9230,Fruits & Veggies,Fresh Fruits,9230,Pudukottai,6/13/2016,East,1006,0.25,201.2,Tamil Nadu
OD9231,Sundar,9231,"Eggs, Meat & Fish",Eggs,9231,Dindigul,12/13/2016,East,1083,0.1,292.41,Tamil Nadu
OD9232,Hafiz,9232,"Eggs, Meat & Fish",Fish,9232,Dharmapuri,6/21/2018,East,2277,0.21,637.56,Tamil Nadu
OD9233,Ramesh,9233,Beverages,Health Drinks,9233,Cumbum,1/15/2017,East,561,0.27,190.74,Tamil Nadu
OD9234,Shree,9234,Oil & Masala,Edible Oil & Ghee,9234,Cumbum,3/2/2015,East,1733,0.34,675.87,Tamil Nadu
OD9235,Suresh,9235,"Eggs, Meat & Fish",Mutton,9235,Karur,7/3/2018,East,2405,0.19,721.5,Tamil Nadu
OD9236,Vince,9236,Bakery,Breads & Buns,9236,Trichy,2/17/2018,East,1364,0.31,190.96,Tamil Nadu
OD9237,Sharon,9237,"Eggs, Meat & Fish",Mutton,9237,Perambalur,11/14/2015,East,2272,0.26,227.2,Tamil Nadu
OD9238,Ravi,9238,Bakery,Breads & Buns,9238,Cumbum,9/15/2018,East,1214,0.34,497.74,Tamil Nadu
OD9239,Ganesh,9239,Fruits & Veggies,Fresh Fruits,9239,Dharmapuri,11/11/2015,East,683,0.25,129.77,Tamil Nadu
OD9240,Anu,9240,"Eggs, Meat & Fish",Fish,9240,Tirunelveli,7/23/2016,East,584,0.15,210.24,Tamil Nadu
OD9241,Vince,9241,Bakery,Breads & Buns,9241,Tirunelveli,8/26/2015,East,1590,0.1,556.5,Tamil Nadu
OD9242,Suresh,9242,Fruits & Veggies,Organic Vegetables,9242,Cumbum,9/21/2015,East,2391,0.15,765.12,Tamil Nadu
OD9243,James,9243,Beverages,Soft Drinks,9243,Madurai,7/4/2016,East,949,0.35,427.05,Tamil Nadu
OD9244,Krithika,9244,Fruits & Veggies,Fresh Fruits,9244,Tirunelveli,4/10/2016,East,1089,0.32,141.57,Tamil Nadu
OD9245,Verma,9245,Snacks,Noodles,9245,Vellore,7/31/2018,East,2344,0.32,117.2,Tamil Nadu
OD9246,Vidya,9246,"Eggs, Meat & Fish",Fish,9246,Coimbatore,4/13/2015,East,1716,0.34,188.76,Tamil Nadu
OD9247,Sudeep,9247,Beverages,Health Drinks,9247,Krishnagiri,9/11/2016,East,1265,0.32,354.2,Tamil Nadu
OD9248,Vince,9248,Oil & Masala,Edible Oil & Ghee,9248,Kanyakumari,11/13/2017,East,1622,0.32,308.18,Tamil Nadu
OD9249,Shah,9249,Oil & Masala,Edible Oil & Ghee,9249,Salem,12/1/2018,East,1213,0.23,242.6,Tamil Nadu
OD9250,Kumar,9250,Beverages,Soft Drinks,9250,Kanyakumari,5/21/2015,East,1377,0.35,165.24,Tamil Nadu
OD9251,Komal,9251,Bakery,Breads & Buns,9251,Perambalur,12/13/2016,East,1268,0.14,519.88,Tamil Nadu
OD9252,Roshan,9252,Food Grains,Dals & Pulses,9252,Namakkal,10/6/2018,East,1268,0.18,266.28,Tamil Nadu
OD9253,Hussain,9253,Bakery,Cakes,9253,Ramanadhapuram,12/31/2015,East,1402,0.14,546.78,Tamil Nadu
OD9254,Veena,9254,Snacks,Cookies,9254,Salem,11/30/2018,East,2087,0.18,667.84,Tamil Nadu
OD9255,Roshan,9255,Beverages,Health Drinks,9255,Tirunelveli,10/6/2018,East,2198,0.34,219.8,Tamil Nadu
OD9256,Yadav,9256,Bakery,Biscuits,9256,Cumbum,11/9/2016,East,2288,0.31,938.08,Tamil Nadu
OD9257,Muneer,9257,Snacks,Noodles,9257,Dharmapuri,10/4/2017,East,1694,0.34,338.8,Tamil Nadu
OD9258,Anu,9258,Oil & Masala,Masalas,9258,Pudukottai,12/14/2018,East,1593,0.17,653.13,Tamil Nadu
OD9259,Hussain,9259,"Eggs, Meat & Fish",Mutton,9259,Ooty,8/29/2017,East,762,0.17,297.18,Tamil Nadu
OD9260,Kumar,9260,Bakery,Breads & Buns,9260,Tenkasi,9/11/2016,East,2154,0.12,603.12,Tamil Nadu
OD9261,Amy,9261,"Eggs, Meat & Fish",Eggs,9261,Krishnagiri,8/22/2016,East,1309,0.15,327.25,Tamil Nadu
OD9262,Surya,9262,Snacks,Chocolates,9262,Ramanadhapuram,9/11/2016,East,1540,0.25,415.8,Tamil Nadu
OD9263,Veronica,9263,Bakery,Biscuits,9263,Krishnagiri,7/16/2016,East,2226,0.33,868.14,Tamil Nadu
OD9264,Mathew,9264,Beverages,Health Drinks,9264,Tenkasi,9/8/2017,East,2354,0.14,164.78,Tamil Nadu
OD9265,Mathew,9265,Snacks,Noodles,9265,Karur,11/11/2015,East,1201,0.14,372.31,Tamil Nadu
OD9266,Ram,9266,Oil & Masala,Masalas,9266,Tirunelveli,8/11/2018,East,546,0.23,43.68,Tamil Nadu
OD9267,Yusuf,9267,"Eggs, Meat & Fish",Mutton,9267,Karur,12/31/2015,East,786,0.29,345.84,Tamil Nadu
OD9268,Ram,9268,Oil & Masala,Edible Oil & Ghee,9268,Ooty,4/8/2018,East,1740,0.22,191.4,Tamil Nadu
OD9269,Amy,9269,Oil & Masala,Masalas,9269,Madurai,11/30/2018,East,716,0.33,207.64,Tamil Nadu
OD9270,Verma,9270,Bakery,Breads & Buns,9270,Pudukottai,12/22/2015,East,860,0.22,378.4,Tamil Nadu
OD9271,Veena,9271,"Eggs, Meat & Fish",Eggs,9271,Coimbatore,4/10/2016,East,667,0.27,266.8,Tamil Nadu
OD9272,Akash,9272,Fruits & Veggies,Organic Fruits,9272,Madurai,4/8/2018,East,1725,0.13,362.25,Tamil Nadu
OD9273,Ridhesh,9273,Beverages,Health Drinks,9273,Ramanadhapuram,11/16/2016,East,2111,0.16,337.76,Tamil Nadu
OD9274,Alan,9274,"Eggs, Meat & Fish",Fish,9274,Tenkasi,5/9/2017,East,1246,0.19,323.96,Tamil Nadu
OD9275,Vidya,9275,Food Grains,Organic Staples,9275,Coimbatore,7/31/2018,East,1095,0.22,361.35,Tamil Nadu
OD9276,Aditi,9276,Food Grains,Atta & Flour,9276,Cumbum,9/1/2016,East,2319,0.27,371.04,Tamil Nadu
OD9277,Alan,9277,Oil & Masala,Spices,9277,Kanyakumari,6/21/2018,East,1608,0.18,466.32,Tamil Nadu
OD9278,Hussain,9278,Snacks,Cookies,9278,Perambalur,12/27/2016,East,727,0.27,196.29,Tamil Nadu
OD9279,Ram,9279,Food Grains,Organic Staples,9279,Madurai,8/21/2018,East,2447,0.16,195.76,Tamil Nadu
OD9280,Aditi,9280,Oil & Masala,Spices,9280,Viluppuram,11/11/2015,East,2045,0.25,122.7,Tamil Nadu
OD9281,Ridhesh,9281,Snacks,Chocolates,9281,Trichy,3/2/2015,East,1823,0.23,455.75,Tamil Nadu
OD9282,Muneer,9282,Fruits & Veggies,Organic Vegetables,9282,Perambalur,7/17/2018,East,2160,0.33,453.6,Tamil Nadu
OD9283,Kumar,9283,Fruits & Veggies,Fresh Fruits,9283,Salem,4/10/2018,East,1016,0.18,365.76,Tamil Nadu
OD9284,Aditi,9284,Bakery,Breads & Buns,9284,Dharmapuri,9/22/2018,East,501,0.15,140.28,Tamil Nadu
OD9285,Verma,9285,Snacks,Noodles,9285,Karur,2/17/2018,East,1383,0.35,401.07,Tamil Nadu
OD9286,Krithika,9286,Bakery,Cakes,9286,Virudhunagar,12/2/2017,East,632,0.29,221.2,Tamil Nadu
OD9287,Ravi,9287,Food Grains,Organic Staples,9287,Bodi,5/21/2015,East,2352,0.11,729.12,Tamil Nadu
OD9288,James,9288,Oil & Masala,Spices,9288,Namakkal,2/23/2016,East,1584,0.19,190.08,Tamil Nadu
OD9289,Vince,9289,Beverages,Health Drinks,9289,Kanyakumari,8/6/2018,East,910,0.24,63.7,Tamil Nadu
OD9290,Verma,9290,Snacks,Chocolates,9290,Pudukottai,11/19/2017,East,1374,0.22,219.84,Tamil Nadu
OD9291,Veronica,9291,Bakery,Biscuits,9291,Namakkal,12/14/2018,East,2299,0.27,850.63,Tamil Nadu
OD9292,Komal,9292,Beverages,Soft Drinks,9292,Cumbum,9/11/2016,East,2431,0.25,607.75,Tamil Nadu
OD9293,Amy,9293,Bakery,Biscuits,9293,Tirunelveli,9/1/2016,East,1697,0.35,695.77,Tamil Nadu
OD9294,Sabeela,9294,Oil & Masala,Spices,9294,Tirunelveli,11/26/2018,East,2219,0.18,821.03,Tamil Nadu
OD9295,Shah,9295,"Eggs, Meat & Fish",Chicken,9295,Dharmapuri,5/21/2015,East,1220,0.18,146.4,Tamil Nadu
OD9296,Yadav,9296,Snacks,Cookies,9296,Tirunelveli,3/19/2018,East,2037,0.27,488.88,Tamil Nadu
OD9297,Malik,9297,"Eggs, Meat & Fish",Mutton,9297,Tenkasi,8/6/2018,East,1536,0.16,322.56,Tamil Nadu
OD9298,Hussain,9298,Bakery,Breads & Buns,9298,Tirunelveli,6/21/2018,East,1513,0.18,302.6,Tamil Nadu
OD9299,Sharon,9299,"Eggs, Meat & Fish",Eggs,9299,Namakkal,7/16/2016,East,1264,0.24,202.24,Tamil Nadu
OD9300,Hafiz,9300,"Eggs, Meat & Fish",Mutton,9300,Perambalur,4/8/2017,East,2022,0.33,323.52,Tamil Nadu
OD9301,Krithika,9301,Snacks,Noodles,9301,Namakkal,10/21/2018,East,1577,0.1,299.63,Tamil Nadu
OD9302,Sharon,9302,Snacks,Chocolates,9302,Ooty,11/10/2017,East,636,0.16,286.2,Tamil Nadu
OD9303,Surya,9303,Food Grains,Dals & Pulses,9303,Ooty,3/11/2018,East,603,0.24,66.33,Tamil Nadu
OD9304,Sundar,9304,Oil & Masala,Masalas,9304,Kanyakumari,10/21/2018,East,606,0.34,157.56,Tamil Nadu
OD9305,Mathew,9305,Beverages,Health Drinks,9305,Virudhunagar,3/10/2018,East,2225,0.13,511.75,Tamil Nadu
OD9306,Ravi,9306,Oil & Masala,Masalas,9306,Chennai,2/23/2016,East,2462,0.27,1009.42,Tamil Nadu
OD9307,Veena,9307,Food Grains,Dals & Pulses,9307,Virudhunagar,5/6/2017,East,583,0.14,215.71,Tamil Nadu
OD9308,Suresh,9308,"Eggs, Meat & Fish",Mutton,9308,Vellore,8/1/2015,East,2337,0.21,537.51,Tamil Nadu
OD9309,Alan,9309,Beverages,Health Drinks,9309,Trichy,7/7/2017,East,1266,0.19,202.56,Tamil Nadu
OD9310,Rumaiza,9310,Fruits & Veggies,Fresh Fruits,9310,Krishnagiri,6/4/2015,East,1990,0.27,835.8,Tamil Nadu
OD9311,Komal,9311,Food Grains,Dals & Pulses,9311,Virudhunagar,5/6/2017,East,1018,0.15,407.2,Tamil Nadu
OD9312,Harish,9312,Food Grains,Atta & Flour,9312,Viluppuram,11/11/2018,East,1689,0.15,692.49,Tamil Nadu
OD9313,Hussain,9313,"Eggs, Meat & Fish",Eggs,9313,Madurai,11/10/2017,East,1339,0.28,187.46,Tamil Nadu
OD9314,Sabeela,9314,Fruits & Veggies,Organic Fruits,9314,Tirunelveli,8/21/2016,East,1180,0.23,377.6,Tamil Nadu
OD9315,Peer,9315,Fruits & Veggies,Fresh Vegetables,9315,Kanyakumari,12/3/2016,East,734,0.12,51.38,Tamil Nadu
OD9316,Arutra,9316,Fruits & Veggies,Fresh Fruits,9316,Namakkal,12/23/2017,East,1093,0.3,426.27,Tamil Nadu
OD9317,Rumaiza,9317,"Eggs, Meat & Fish",Chicken,9317,Ooty,6/2/2018,East,1379,0.16,455.07,Tamil Nadu
OD9318,Veronica,9318,"Eggs, Meat & Fish",Mutton,9318,Salem,6/22/2018,East,2022,0.24,363.96,Tamil Nadu
OD9319,Veena,9319,Fruits & Veggies,Organic Fruits,9319,Ramanadhapuram,6/25/2016,East,1216,0.16,510.72,Tamil Nadu
OD9320,Sheeba,9320,Food Grains,Organic Staples,9320,Tenkasi,8/21/2016,East,2373,0.12,308.49,Tamil Nadu
OD9321,Haseena,9321,"Eggs, Meat & Fish",Chicken,9321,Vellore,5/12/2018,East,666,0.33,266.4,Tamil Nadu
OD9322,Ram,9322,Bakery,Biscuits,9322,Salem,5/24/2017,East,729,0.28,291.6,Tamil Nadu
OD9323,Jonas,9323,Oil & Masala,Edible Oil & Ghee,9323,Dindigul,6/7/2016,East,2231,0.1,803.16,Tamil Nadu
OD9324,Roshan,9324,"Eggs, Meat & Fish",Mutton,9324,Cumbum,4/4/2016,East,933,0.3,345.21,Tamil Nadu
OD9325,Adavan,9325,"Eggs, Meat & Fish",Fish,9325,Karur,7/23/2018,East,860,0.24,378.4,Tamil Nadu
OD9326,Jonas,9326,"Eggs, Meat & Fish",Mutton,9326,Kanyakumari,3/3/2015,East,2079,0.11,457.38,Tamil Nadu
OD9327,Kumar,9327,"Eggs, Meat & Fish",Mutton,9327,Madurai,11/19/2017,East,773,0.31,293.74,Tamil Nadu
OD9328,Vidya,9328,Food Grains,Rice,9328,Dharmapuri,11/24/2017,East,2305,0.13,760.65,Tamil Nadu
OD9329,Ramesh,9329,Fruits & Veggies,Fresh Vegetables,9329,Dindigul,6/5/2017,East,2035,0.29,834.35,Tamil Nadu
OD9330,Muneer,9330,Fruits & Veggies,Organic Fruits,9330,Dharmapuri,11/10/2017,East,979,0.24,332.86,Tamil Nadu
OD9331,Shree,9331,Fruits & Veggies,Fresh Fruits,9331,Pudukottai,10/20/2018,East,1313,0.13,407.03,Tamil Nadu
OD9332,Vidya,9332,Oil & Masala,Edible Oil & Ghee,9332,Madurai,11/10/2017,East,1987,0.13,874.28,Tamil Nadu
OD9333,Vince,9333,Snacks,Cookies,9333,Ramanadhapuram,11/26/2018,East,1754,0.33,719.14,Tamil Nadu
OD9334,Malik,9334,Oil & Masala,Masalas,9334,Bodi,4/4/2016,East,1614,0.34,145.26,Tamil Nadu
OD9335,Haseena,9335,Beverages,Soft Drinks,9335,Trichy,9/23/2015,East,2104,0.34,589.12,Tamil Nadu
OD9336,Krithika,9336,Snacks,Cookies,9336,Pudukottai,11/4/2015,East,1641,0.13,82.05,Tamil Nadu
OD9337,Yadav,9337,"Eggs, Meat & Fish",Chicken,9337,Chennai,12/16/2018,East,945,0.26,179.55,Tamil Nadu
OD9338,Haseena,9338,"Eggs, Meat & Fish",Mutton,9338,Bodi,11/10/2017,East,1884,0.26,697.08,Tamil Nadu
OD9339,Arutra,9339,Oil & Masala,Edible Oil & Ghee,9339,Dharmapuri,9/26/2015,East,1285,0.31,398.35,Tamil Nadu
OD9340,Hafiz,9340,"Eggs, Meat & Fish",Eggs,9340,Chennai,10/4/2016,East,2108,0.3,400.52,Tamil Nadu
OD9341,Vince,9341,"Eggs, Meat & Fish",Fish,9341,Tirunelveli,7/18/2017,East,1492,0.15,164.12,Tamil Nadu
OD9342,Vince,9342,Bakery,Cakes,9342,Dindigul,9/16/2018,East,2436,0.28,584.64,Tamil Nadu
OD9343,Sharon,9343,Beverages,Soft Drinks,9343,Theni,6/5/2017,East,1483,0.28,163.13,Tamil Nadu
OD9344,Muneer,9344,Bakery,Cakes,9344,Salem,4/5/2016,East,2310,0.14,277.2,Tamil Nadu
